,source,target,coef_mean,coef_abs,p,-logp
61,Nfatc3,4930447M23Rik,-9.9992845e-05,9.9992845e-05,1.5780234970821975e-10,9.80188653434766
62,Mef2a,4930447M23Rik,0.00020969726,0.00020969726,1.1730965176204905e-10,9.93066625442705
64,Atf7,4930447M23Rik,-2.0424035e-05,2.0424035e-05,0.012954316168228185,1.8875855075877286
65,Cebpg,4930447M23Rik,-2.0603848e-05,2.0603848e-05,0.013234044385608353,1.8783074131114608
66,Maf,4930447M23Rik,0.00023797518,0.00023797518,3.2267283825333944e-05,4.491237590819107
67,Prdm1,4930447M23Rik,-3.2761807e-05,3.2761807e-05,0.0001920889038173166,3.7164977218124036
68,Smarcc2,4930447M23Rik,3.0233246e-05,3.0233246e-05,0.0006905203806474291,3.1608234987332957
69,Zbtb16,4930447M23Rik,-5.8023656e-05,5.8023656e-05,3.6330574050105705e-06,5.439727739907073
70,Sox21,4930447M23Rik,-6.375676e-05,6.375676e-05,0.0057468203856263405,2.2405723763394803
71,Nfatc1,4930447M23Rik,-8.767384e-05,8.767384e-05,8.309073574864006e-08,7.0804473954401095
72,Nfatc4,4930447M23Rik,1.4222978e-05,1.4222978e-05,2.29888953599582e-09,8.638481896525434
73,Foxk2,4930447M23Rik,-1.3615525e-05,1.3615525e-05,0.0027946163957972164,2.5536777973024227
74,Junb,4930447M23Rik,-6.7248795e-05,6.7248795e-05,6.167203047999172e-08,7.209911752696781
75,Hivep3,4930447M23Rik,1.4682755e-05,1.4682755e-05,0.04282773001604391,1.3682749437596715
76,Mef2c,4930447M23Rik,0.00016062745,0.00016062745,9.535956075472253e-09,8.020635758046787
79,Elf5,4930447M23Rik,-2.6525634e-06,2.6525634e-06,0.0005319886952722024,3.274097596338534
80,Nr3c1,4930447M23Rik,-7.641022e-05,7.641022e-05,8.787391700537313e-05,4.056140014364594
84,Fos,4930447M23Rik,5.539753e-05,5.539753e-05,1.2564481026823239e-05,4.900855445140776
85,Foxa3,4930447M23Rik,-8.813645e-06,8.813645e-06,4.468187089273089e-05,4.349868650655391
86,Foxj2,4930447M23Rik,-2.1351385e-05,2.1351385e-05,0.0025661532509360153,2.5907174110754894
87,Atf3,4930447M23Rik,9.5789575e-05,9.5789575e-05,1.0688219512342808e-06,5.97109463533071
88,Foxj3,4930447M23Rik,-5.4949593e-05,5.4949593e-05,4.574679534163397e-06,5.339639323765656
89,Atf1,4930447M23Rik,4.075508e-05,4.075508e-05,0.0013023124094231813,2.8852848211337716
90,Creb1,4930447M23Rik,-3.02276e-05,3.02276e-05,0.0004178561466892744,3.3789732049516363
91,Mafb,4930447M23Rik,0.00027339114,0.00027339114,9.298043151596472e-07,6.031608442616607
93,Tcf7l2,4930447M23Rik,0.00015333977,0.00015333977,1.25527353546551e-08,7.901261627171717
94,Zbtb14,A930018P22Rik,-4.4098797e-05,4.4098797e-05,6.132783659767685e-05,4.2123423552254815
95,Mef2a,A930018P22Rik,-2.8966646e-05,2.8966646e-05,0.0002586230070527613,3.587332842983815
97,Klf4,A930018P22Rik,-2.0968044e-05,2.0968044e-05,0.006066511864821476,2.2170609486760564
98,Rara,A930018P22Rik,-5.0269202e-05,5.0269202e-05,0.00022005543956704962,3.6574678916102137
99,Egr1,A930018P22Rik,-9.596879e-05,9.596879e-05,2.882223520471448e-11,10.540272342070557
100,Irf7,A930018P22Rik,-5.633275e-05,5.633275e-05,0.0002753212125019278,3.560160326501215
101,Mafk,A930018P22Rik,-3.179579e-05,3.179579e-05,6.603814203526751e-07,6.180205153991645
102,Sp2,A930018P22Rik,6.973261e-05,6.973261e-05,6.154087160120459e-09,8.210836357147498
103,Irf8,A930018P22Rik,2.7682941e-05,2.7682941e-05,9.756510950521443e-06,5.010705463669773
104,Sp3,A930018P22Rik,-1.4245693e-05,1.4245693e-05,0.042696051733188904,1.369612283985974
106,Mbd1,A930018P22Rik,-5.795327e-05,5.795327e-05,1.0252980059955436e-07,6.989149887243237
109,Irf2,A930018P22Rik,-1.45112635e-05,1.45112635e-05,0.028877715165414212,1.5394371715700985
110,Rxra,A930018P22Rik,0.00015686106,0.00015686106,6.409036576903133e-15,14.193207249854243
111,Stat2,A930018P22Rik,3.8285492e-05,3.8285492e-05,1.149471919258735e-05,4.939501633755241
112,Zic5,A930018P22Rik,1.2039957e-05,1.2039957e-05,3.020894351111093e-08,7.519864462919962
113,Nrf1,A930018P22Rik,-2.4990879e-05,2.4990879e-05,0.00023007537790325559,3.6381298559637365
114,Zbtb7b,A930018P22Rik,3.7719543e-05,3.7719543e-05,3.263620108504416e-05,4.48630039966761
115,Mef2c,A930018P22Rik,3.0680978e-05,3.0680978e-05,0.00013091276186189308,3.8830180147476168
116,Pbx3,A930018P22Rik,1.567958e-05,1.567958e-05,0.012161987419286206,1.9149954501699686
117,Sp9,A930018P22Rik,-1.0071598e-06,1.0071598e-06,0.049093653868067993,1.308974643685707
118,Nhlh1,A930018P22Rik,-5.3128992e-06,5.3128992e-06,0.00041245340884542867,3.384625102687717
119,Yy1,A930018P22Rik,-2.306229e-05,2.306229e-05,0.0020465013575399135,2.6889879629308067
123,Gata2,A930018P22Rik,-6.442592e-06,6.442592e-06,0.001127016155718663,2.948069858320196
124,Mbd2,A930018P22Rik,-3.301092e-05,3.301092e-05,0.0008089653258632544,3.092070092861122
125,Fos,A930018P22Rik,3.037103e-05,3.037103e-05,1.751523908998954e-06,5.7565839300131785
126,Smad1,A930018P22Rik,-7.8923076e-05,7.8923076e-05,8.265940620112235e-09,8.0827077188765
127,E2f4,A930018P22Rik,4.440498e-05,4.440498e-05,4.1526570989553e-06,5.3816739287937665
128,Atf3,A930018P22Rik,2.58706e-05,2.58706e-05,0.024832700767802612,1.6049760446513046
129,Elf1,A930018P22Rik,-3.956437e-05,3.956437e-05,8.352900131362685e-05,4.078162711058812
131,E2f7,A930018P22Rik,-1.5412621e-05,1.5412621e-05,0.0008745484037865315,3.058216148545919
133,Bhlhe40,A930018P22Rik,2.1851847e-05,2.1851847e-05,0.020614612296799176,1.6858248286503539
135,Nanog,Actb,-0.0067493306,0.0067493306,2.9090148713030507e-12,11.536254058571316
136,Klf4,Actb,0.02693011,0.02693011,1.405985959424935e-05,4.852019016282568
137,Nfyb,Actb,-0.010805213,0.010805213,0.001166889547082921,2.9329702505206994
138,Max,Actb,0.04101995,0.04101995,8.993470279562211e-12,11.046072696203048
140,Zbtb7a,Actb,-0.032165922,0.032165922,3.603977900631515e-05,4.44321788075158
141,Mlx,Actb,0.025254607,0.025254607,1.143273406516037e-08,7.941849898439127
142,Foxk2,Actb,0.014192894,0.014192894,0.0003919224135624869,3.4067998990425346
143,Zic5,Actb,-0.005656742,0.005656742,2.185660975980363e-09,8.660417201800536
144,Mef2c,Actb,-0.039995745,0.039995745,7.890596637516847e-07,6.10289015691927
146,Smad1,Actb,0.08128916,0.08128916,1.402466599516279e-12,11.853107472901392
147,E2f4,Actb,0.0049203825,0.0049203825,0.0408338182771975,1.38898000829192
149,Usf1,Actb,-0.022904305,0.022904305,2.7565811075579343e-05,4.559629224644303
150,Stat3,Actb,0.11156061,0.11156061,7.027919291793063e-15,14.153173234560093
151,Creb1,Actb,-0.02666757,0.02666757,1.060960542286283e-07,6.974300767452086
152,Elf1,Actb,0.011356926,0.011356926,0.01331536516247147,1.8756469189079714
153,Zbtb14,Actb,0.020461423,0.020461423,1.409032202192343e-05,4.851079081358615
154,Rfx5,Actb,-0.02694398,0.02694398,5.98068596037786e-09,8.223249001342394
156,Tfdp1,Actb,0.056350503,0.056350503,9.858682310595546e-11,10.006181128008015
157,Rara,Actb,0.07877186,0.07877186,2.052983565210107e-12,11.687614527281688
158,Mafk,Actb,0.037355658,0.037355658,5.1322657417901325e-12,11.289690864533055
160,Rest,Actb,-0.021256268,0.021256268,0.0004096097795190032,3.387629683037018
161,Mbd1,Actb,0.024056021,0.024056021,3.502507103635099e-07,6.455620975223802
162,Spi1,Actb,0.09435446,0.09435446,3.08577138584107e-07,6.5106362524613
163,Zfp148,Actb,-0.028542142,0.028542142,1.737846990278144e-06,5.759988463907585
164,Stat2,Actb,-0.047802355,0.047802355,1.0581831610739209e-08,7.975439153700639
165,Erg,Actb,-0.0023532643,0.0023532643,0.00751871109857559,2.1238566023275736
166,Pbx3,Actb,-0.040020768,0.040020768,3.6580988803753927e-09,8.436744559488085
168,Sp1,Actb,-0.056569654,0.056569654,1.542972238858016e-08,7.811641887688786
170,Npas2,Actb,-0.02071513,0.02071513,3.0126993924246298e-06,5.521044200130242
171,Nfkb2,Actb,0.047531817,0.047531817,2.6643446480059965e-08,7.574409597427453
172,Runx2,Actb,0.014198752,0.014198752,0.00903761552212254,2.0439461383502806
174,Ctcf,Actb,0.030525519,0.030525519,0.0007025822404903498,3.1533028322760206
175,Egr2,Actb,-0.047342412,0.047342412,1.960067687248781e-10,9.707728930841961
176,Stat1,Actb,0.09036813,0.09036813,1.6273697046797535e-12,11.788513773146155
177,Arnt,Actb,-0.01567874,0.01567874,0.00019847897349301402,3.702285494843629
178,Nfyc,Actb,0.028240418,0.028240418,2.061547034080043e-08,7.685806752345327
179,Maff,Actb,0.009528492,0.009528492,0.02476084886467243,1.6062344706808456
180,Zfp3,Actb,0.008509704,0.008509704,2.274736839415985e-07,6.643068838919046
181,Mef2a,Actb,-0.10313079,0.10313079,3.430298383902483e-17,16.464668101284886
183,Egr1,Actb,-0.016271655,0.016271655,0.0008430322084237462,3.0741558326427634
184,Sp2,Actb,-0.010634661,0.010634661,0.003831466029087624,2.4166350206737035
185,Sp3,Actb,-0.026916005,0.026916005,7.142910560509724e-07,6.146124787831537
186,Zeb1,Actb,0.017517295,0.017517295,1.352028382012997e-05,4.869014191514019
187,Setdb1,Actb,0.048443668,0.048443668,3.4803786113950744e-13,12.458373508956958
189,Tfcp2,Actb,0.011592506,0.011592506,6.755225802765255e-06,5.170360129505614
191,Nrf1,Actb,0.0041551874,0.0041551874,0.028580050580947536,1.5439370069303893
192,Zbtb7b,Actb,0.006327612,0.006327612,0.009702253016855107,2.013127403963593
193,Yy1,Actb,-0.068879664,0.068879664,1.1838150987026772e-12,11.926716125217823
194,Bclaf1,Actb,-0.10992041,0.10992041,2.626914916769331e-19,18.580553993363903
195,Runx3,Actb,-0.05091853,0.05091853,1.6195365787147977e-07,6.790609238604968
196,Jund,Actb,0.056993682,0.056993682,1.696697574219232e-08,7.770395561072136
197,Etv6,Actb,0.025658641,0.025658641,3.0687500032268676e-05,4.513038490076285
198,Klf13,Actb,-0.034884702,0.034884702,5.530943959497541e-06,5.257200741857047
199,Usf2,Actb,-0.08017721,0.08017721,8.005667204354674e-12,11.096602467480528
200,Irf4,Actb,0.0122409,0.0122409,2.803351218119284e-06,5.552322488206267
201,Cebpb,Actb,0.15289518,0.15289518,3.4849454461191124e-15,14.457804016026483
202,Mbd2,Actb,0.08739498,0.08739498,9.588762243668258e-13,12.018237449705033
204,Bhlhe41,Actb,0.02298075,0.02298075,2.9110414319874972e-05,4.535951613332919
205,Mecp2,Actb,0.037692703,0.037692703,1.8927585947963114e-09,8.722904773058582
206,Elf2,Actb,0.034380488,0.034380488,7.160276206056191e-09,8.145070224556331
207,Bhlhe40,Actb,-0.024084168,0.024084168,4.652044740442571e-07,6.332356117152125
208,Mnt,Actb,-0.01531801,0.01531801,0.0005424666271769251,3.2656269746752407
209,Ets1,Actb,0.09098148,0.09098148,1.8831798797512577e-11,10.725108194559946
210,Elf4,Actb,-0.05679234,0.05679234,5.709290439569582e-10,9.243417863265172
211,Gabpa,Actb,0.023349227,0.023349227,2.7685566106094893e-05,4.5577465917388436
212,Prdm1,Actb,-0.0251161,0.0251161,1.234590988548647e-08,7.9084768973331725
214,Nfya,Actb,0.012666523,0.012666523,0.0018013026725296393,2.744413306633464
215,Rxra,Actb,0.07519594,0.07519594,1.2183232410121303e-08,7.914237471010649
217,Cebpz,Actb,0.015737427,0.015737427,0.0010449123621524073,2.980920132739207
218,Fos,Actb,0.038667466,0.038667466,2.2059831039249427e-09,8.65639781823321
219,Rxrg,Actb,0.010384078,0.010384078,3.251430391609628e-05,4.487925539169054
220,Zfp281,Actb,0.010724421,0.010724421,0.0005323241957053309,3.2738237934130123
221,Pou2f2,Actb,-0.044022884,0.044022884,3.2298537942978365e-07,6.490817136420227
222,Mycn,Actb,-0.0055745454,0.0055745454,0.000509782574185015,3.2926150140308077
223,Foxa3,Actb,-0.007837205,0.007837205,5.891691614246899e-06,5.229759993284928
224,E2f7,Actb,-0.025663914,0.025663914,0.0003602710499657391,3.4433706347557833
225,Zbtb14,Adat3,4.1595857e-05,4.1595857e-05,2.1574774259888995e-05,4.666053739677524
226,Smarcc1,Adat3,-3.2587486e-05,3.2587486e-05,3.6065424570378625e-05,4.4429089508304305
227,Rfx5,Adat3,-1.68991e-05,1.68991e-05,0.007647460697477886,2.1164827463030536
228,Zfp143,Adat3,-3.2574844e-05,3.2574844e-05,1.2322632268255512e-06,5.909296511532727
229,Klf4,Adat3,4.334814e-05,4.334814e-05,0.0004671156287258995,3.330575601871137
230,Egr1,Adat3,-2.8500603e-05,2.8500603e-05,0.02776933727859029,1.5564344846604607
231,Ets1,Adat3,-2.8620812e-05,2.8620812e-05,0.012102210651342359,1.917135291998584
232,Sp2,Adat3,2.4121426e-05,2.4121426e-05,0.002936787773409313,2.532127436578137
233,Nfkb1,Adat3,-0.00019043659,0.00019043659,4.032079130418056e-13,12.394470953356507
234,Sp3,Adat3,4.296153e-05,4.296153e-05,2.352136061712409e-05,4.628537559661469
235,Rfx3,Adat3,-2.2633063e-05,2.2633063e-05,0.0006325799654905332,3.1988845667906576
236,Mbd1,Adat3,-2.4719677e-05,2.4719677e-05,0.006375900794949935,2.195458448911348
237,Max,Adat3,7.1776514e-05,7.1776514e-05,4.324353342299028e-08,7.364078827128269
238,Setdb1,Adat3,1.918924e-05,1.918924e-05,0.0023570417597866067,2.627632722997853
240,Zic5,Adat3,-3.5378496e-06,3.5378496e-06,0.0002219122612915125,3.6538187010842105
241,Nrf1,Adat3,-3.18396e-05,3.18396e-05,0.0012386628205197112,2.907046897915006
242,Sp9,Adat3,2.2840766e-06,2.2840766e-06,0.018858238871264126,1.7244988674950077
243,Yy1,Adat3,3.5000445e-05,3.5000445e-05,4.196981204298198e-05,4.377062975722476
244,Bclaf1,Adat3,8.011978e-05,8.011978e-05,2.1634188274850135e-07,6.6648593950974195
245,Sp1,Adat3,4.0201747e-05,4.0201747e-05,0.0004154535095028289,3.38147756801954
246,Usf2,Adat3,8.47059e-05,8.47059e-05,1.6092932511159795e-06,5.793364810010962
247,Thap11,Adat3,3.7051057e-05,3.7051057e-05,1.1114752696535836e-06,5.954100195918179
249,E2f4,Adat3,-2.6130077e-05,2.6130077e-05,0.00021732281894149073,3.6628946702737197
250,Atf3,Adat3,0.00011309264,0.00011309264,1.4275154687749535e-09,8.84541917697549
251,Usf1,Adat3,-0.0001281716,0.0001281716,7.852645672826782e-11,10.104983998346455
253,Zfp219,Adnp,-0.0034303789,0.0034303789,4.437920163612093e-09,8.352820514815726
254,Maz,Adnp,-0.0036777135,0.0036777135,2.2821389075649048e-07,6.64165792479382
258,Pou2f1,Adnp,0.0024520766,0.0024520766,3.0710722963848876e-08,7.512709959671732
260,Mlx,Adnp,0.00092387595,0.00092387595,0.008851972056506239,2.052959965703241
262,Arntl,Adnp,-0.0022152085,0.0022152085,1.9032340799592397e-05,4.7205077942758935
263,Mef2c,Adnp,-0.00077363465,0.00077363465,0.029698964598728082,1.527258691319061
265,Pura,Adnp,0.0024863463,0.0024863463,1.5081585902172915e-05,4.821552987886097
266,E2f4,Adnp,-0.003433004,0.003433004,2.2094694556170256e-11,10.655711997880221
267,Esrra,Adnp,-0.0070769913,0.0070769913,9.55939674419425e-12,11.019569513470138
268,Usf1,Adnp,-0.002766188,0.002766188,3.522991343675255e-06,5.4530884239202875
269,Atf1,Adnp,-0.0018078728,0.0018078728,6.4782419629916135e-06,5.1885428350801455
270,Elf1,Adnp,0.0037329386,0.0037329386,2.266271914712515e-09,8.644687983274725
271,Creb1,Adnp,0.0006267795,0.0006267795,0.029885076762496365,1.524545624304592
272,Tcf7l2,Adnp,-0.0022982394,0.0022982394,1.4659352400330686e-05,4.833885214904651
273,Mlxip,Adnp,-0.002746943,0.002746943,5.647475059159245e-09,8.248145678370138
274,Zbtb14,Adnp,0.0025447574,0.0025447574,4.433280986196703e-06,5.353274741769148
275,Tfdp1,Adnp,-0.001177472,0.001177472,0.0024099766886384994,2.6179871582735257
276,Nr2c2,Adnp,0.0036966475,0.0036966475,2.784920524275323e-11,10.555187194156742
278,Rest,Adnp,0.0035491462,0.0035491462,1.7692408953740925e-07,6.752213030623914
279,Zfp148,Adnp,-0.0018941596,0.0018941596,0.0003905911272995836,3.408277626405555
281,Pbx3,Adnp,-0.0041440455,0.0041440455,1.414813001326147e-12,11.849300957919867
283,Sp1,Adnp,0.0044985106,0.0044985106,5.9821620165989884e-09,8.22314182902418
284,Jun,Adnp,0.0005574174,0.0005574174,0.036722265364270125,1.435070535399569
285,Id3,Adnp,0.002877787,0.002877787,7.438606001003814e-10,9.128508443862051
286,Npas2,Adnp,0.002111158,0.002111158,1.499318888301732e-07,6.824105987764826
287,Ctcf,Adnp,0.004217896,0.004217896,1.0568833366889507e-06,5.975972949332597
288,Atf3,Adnp,0.0034442474,0.0034442474,9.233196318960042e-07,6.034647930243058
289,Egr2,Adnp,-0.0010049754,0.0010049754,0.002675676398709952,2.5725664121122644
290,Stat1,Adnp,-0.0012532835,0.0012532835,6.273656832798808e-05,4.202479240770227
291,Arnt,Adnp,0.0017510835,0.0017510835,0.00019286511901666574,3.714746310398463
294,Atf7,Adnp,0.0074690804,0.0074690804,2.7537503101054635e-13,12.560075440934382
297,Sp3,Adnp,0.004495956,0.004495956,3.0097608332315194e-12,11.521468013686754
298,Zeb1,Adnp,0.0010712398,0.0010712398,0.0024192677179659936,2.61631606962823
299,Setdb1,Adnp,0.0028004237,0.0028004237,1.4132419055788493e-08,7.849783493306377
300,Egr4,Adnp,-0.00018278717,0.00018278717,0.005530981503387528,2.2571977938884844
302,Junb,Adnp,-0.0052165333,0.0052165333,5.665960195189463e-10,9.246726480833988
303,Nrf1,Adnp,-0.0021619108,0.0021619108,1.0955442231704975e-06,5.960370086846974
304,Zbtb7b,Adnp,-0.0029938074,0.0029938074,9.41731387032147e-10,9.026072954707507
306,Yy1,Adnp,0.0061429664,0.0061429664,4.0880723489470774e-13,12.388481426848283
307,Bclaf1,Adnp,0.003915722,0.003915722,3.786593409433633e-08,7.42175132533053
308,Klf13,Adnp,-0.0023769815,0.0023769815,8.3103839134997e-06,5.080378912718518
310,Usf2,Adnp,-0.004487699,0.004487699,2.1617640637192963e-07,6.665191706967435
311,Cebpb,Adnp,0.0016991762,0.0016991762,3.248987124142909e-05,4.488252009776828
312,Mbd2,Adnp,0.0023013921,0.0023013921,6.788130646926721e-09,8.168249807678267
313,Nr4a2,Adnp,0.004565126,0.004565126,5.068080116853462e-09,8.295156528352063
315,Bhlhe40,Adnp,-0.0008820292,0.0008820292,0.027749996606910878,1.5567370656440067
316,Gata1,Adnp,0.00029930458,0.00029930458,1.377268522098695e-05,4.860981378336622
317,Mnt,Adnp,-0.0031870825,0.0031870825,7.734521506100301e-07,6.111566548634051
318,Ets1,Adnp,0.001050463,0.001050463,0.0008656111033425093,3.062677181431758
319,Smad4,Adnp,0.0018349604,0.0018349604,0.0008410300732912962,3.075188474557676
320,Gabpa,Adnp,0.0054302304,0.0054302304,2.83342537430962e-09,8.54768822115636
321,Clock,Adnp,0.0016376434,0.0016376434,0.00020420905370036234,3.6899250071808227
322,Rxra,Adnp,0.0016615794,0.0016615794,0.00037609150064331424,3.424706481162598
323,Ebf1,Adnp,0.0019286855,0.0019286855,1.8839175638001998e-07,6.72493810492423
325,Gmeb2,Adnp,0.0013105756,0.0013105756,3.692129972085791e-05,4.4327230191395905
326,Gata2,Adnp,-0.0003896827,0.0003896827,0.0017249426129455872,2.763225348878034
329,Zfp281,Adnp,-0.0020809106,0.0020809106,8.348063815297475e-09,8.078414239706532
330,Foxa3,Adnp,0.0002916626,0.0002916626,0.011359900118754013,1.9446254871166087
332,Mycn,Adnp,0.00032946805,0.00032946805,0.0017285446304386681,2.762319402639938
333,E2f7,Adnp,-0.0034781052,0.0034781052,1.136198080854171e-09,8.944545948622523
334,E4f1,Adnp,0.0014290306,0.0014290306,1.1029498006662304e-07,6.957444253461689
335,Zfp219,Aebp2,0.022089928,0.022089928,6.384736035793505e-14,13.194857053070576
338,Mef2a,Aebp2,0.029000964,0.029000964,3.251521305606796e-16,15.487913395930372
339,Patz1,Aebp2,-0.002663135,0.002663135,0.01629311495365271,1.787995878376685
341,Nanog,Aebp2,0.0025441933,0.0025441933,8.719309450879051e-08,7.059517908822955
342,Nr2c2,Aebp2,0.008461048,0.008461048,6.398966433928759e-05,4.1938901679365115
343,Tfdp1,Aebp2,0.014944691,0.014944691,6.972372617027985e-10,9.15661941140787
344,Klf4,Aebp2,-0.005026139,0.005026139,0.011053997651960882,1.9564806320050616
345,Egr1,Aebp2,-0.013545904,0.013545904,5.201704083791619e-05,4.283854357721044
346,Mnt,Aebp2,-0.014855704,0.014855704,1.6089466953025526e-12,11.793458343918022
348,Ets1,Aebp2,-0.012888544,0.012888544,0.00015478870675982948,3.810260728219029
349,Pax9,Aebp2,-0.0025827393,0.0025827393,1.563256230618962e-07,6.805969831690606
350,Mafk,Aebp2,-0.0048717386,0.0048717386,3.2965755408366306e-05,4.481936967973481
351,Vezf1,Aebp2,-0.020660525,0.020660525,1.306951755677903e-11,10.88374044350559
352,Sp2,Aebp2,0.015801746,0.015801746,3.7602796059876525e-14,13.424779860704586
353,Sp3,Aebp2,0.03414749,0.03414749,2.8684668165862388e-15,14.54235016982088
354,Rest,Aebp2,-0.012500561,0.012500561,5.8248346247350393e-08,7.234716400359379
355,Gabpa,Aebp2,0.008933965,0.008933965,1.6505442576127965e-07,6.782372826026597
356,Prdm1,Aebp2,0.0041801925,0.0041801925,0.03481798656645336,1.458196346612177
