,source,target,coef_mean,coef_abs,p,-logp
24029,Nfkb1,Zfp131,0.0100509925,0.0100509925,5.603841516228352e-11,10.251514155613382
24030,Sp3,Zfp131,-0.013038341,0.013038341,6.261414766942357e-11,10.203327526844477
24031,Rest,Zfp131,0.02139947,0.02139947,6.04472297900332e-17,16.218623597441255
24032,Gabpa,Zfp131,0.013474075,0.013474075,2.3296852090624174e-15,14.632702757601923
24033,Prdm1,Zfp131,0.0024650744,0.0024650744,0.003028256618062077,2.5188073249823764
24034,Max,Zfp131,0.006010038,0.006010038,1.0009503827209594e-07,6.9995874500377315
24035,Setdb1,Zfp131,0.0030747608,0.0030747608,9.145335542899563e-06,5.0388003556051295
24036,Zbtb7a,Zfp131,0.0036776308,0.0036776308,0.0017840402305330902,2.748595356405229
24037,Rxra,Zfp131,0.0076376954,0.0076376954,0.00047498461174419563,3.3233204601495276
24039,Zfp148,Zfp131,0.015518281,0.015518281,2.984271002728299e-12,11.525161740969692
24040,Stat2,Zfp131,0.0037056054,0.0037056054,0.00015970011078945346,3.79669478257641
24041,Zic5,Zfp131,-0.0018679631,0.0018679631,2.689093106460477e-12,11.570394160617163
24042,Nrf1,Zfp131,0.010381864,0.010381864,4.032031134669915e-10,9.394476123000246
24043,Zbtb7b,Zfp131,-0.0018062545,0.0018062545,0.04038514557214147,1.3937783473236007
24044,Sp9,Zfp131,0.0047433362,0.0047433362,1.716101614023792e-10,9.76545700022667
24048,Nhlh1,Zfp131,0.0018716764,0.0018716764,4.0908310188120377e-16,15.388188459663978
24050,Bclaf1,Zfp131,0.011151286,0.011151286,3.1110465201726297e-07,6.507093494740472
24052,Nr3c1,Zfp131,0.02178393,0.02178393,7.762554866651762e-09,8.109995317159983
24053,Sp1,Zfp131,0.0031032267,0.0031032267,0.0040657834223368616,2.39085575924179
24055,Cebpb,Zfp131,-0.009855545,0.009855545,5.399766001242855e-05,4.267625059912386
24056,Mbd2,Zfp131,0.0030712073,0.0030712073,0.008388229704280692,2.076329685272067
24057,Fos,Zfp131,0.0033725672,0.0033725672,9.094178409176066e-05,4.041236530078056
24058,Rreb1,Zfp131,0.010678408,0.010678408,5.862234505088357e-11,10.231936812607103
24059,Zfp281,Zfp131,0.008835985,0.008835985,1.5501669447674818e-13,12.809621528096125
24061,Pou2f2,Zfp131,0.006727327,0.006727327,2.3031522796360463e-05,4.637677346439041
24064,Atf3,Zfp131,0.015259631,0.015259631,4.3305056986160785e-09,8.36346138556472
24065,Ctcf,Zfp131,0.019414626,0.019414626,1.3042237355351958e-10,9.884647900342207
24066,Mecp2,Zfp131,0.0046698195,0.0046698195,7.99734248817091e-06,5.0970543048158286
24067,Atf1,Zfp131,0.0046392027,0.0046392027,4.1859359999205774e-08,7.378207416010189
24068,Elf1,Zfp131,-0.011440665,0.011440665,2.8788658928925696e-12,11.540778565525972
24069,Creb1,Zfp131,-0.0020398584,0.0020398584,0.04143694301453146,1.3826122918943788
24070,Stat1,Zfp131,-0.018732352,0.018732352,9.409430897466786e-11,10.026436642838842
24071,E2f7,Zfp131,0.014896285,0.014896285,3.121260670712582e-09,8.505669959907342
24072,Tcf7l2,Zfp131,-0.03029892,0.03029892,3.286404633574067e-08,7.483278965761056
24073,Zfx,Zfp131,-0.0033508835,0.0033508835,0.00028492696346934176,3.545266450262626
24074,Bhlhe40,Zfp131,0.012354478,0.012354478,4.859209741571454e-10,9.313434354766754
24075,E4f1,Zfp131,-0.002116027,0.002116027,1.6548476075935906e-06,5.781241993567083
24076,Maff,Zfp131,-0.0021812704,0.0021812704,0.010564305256555228,1.9761590583055004
24077,Zbtb14,Zfp143,0.0008809385,0.0008809385,0.01286490948990471,1.8905932648887855
24078,Mef2a,Zfp143,-0.005071295,0.005071295,6.297683994423218e-05,4.2008191352081115
24080,Maz,Zfp143,0.0104562985,0.0104562985,3.1436884264655865e-16,15.502560503781503
24081,Patz1,Zfp143,0.001325201,0.001325201,6.239275237421838e-06,5.204865855617123
24082,Gtf2i,Zfp143,-0.003595011,0.003595011,2.922700662248056e-06,5.5342156620256935
24083,Tfdp1,Zfp143,0.0021162704,0.0021162704,0.0002603581630117462,3.584428801336163
24084,Atf7,Zfp143,0.00086370885,0.00086370885,0.011937913569440075,1.9230715697274006
24085,Ets1,Zfp143,0.0073913992,0.0073913992,0.00027209254960786815,3.5652833498354193
24086,Egr1,Zfp143,-0.00804368,0.00804368,2.055032120090245e-07,6.68718138572517
24087,Hsf1,Zfp143,0.0020721771,0.0020721771,9.047125895093703e-07,6.043489366225352
24088,Vezf1,Zfp143,0.0020160524,0.0020160524,0.0040432944665763255,2.393264628551991
24089,Sp2,Zfp143,0.0009117543,0.0009117543,0.03611129461561142,1.442356941527821
24090,Epas1,Zfp143,0.0037112252,0.0037112252,2.981271492833272e-07,6.525598472652207
24091,Sp3,Zfp143,0.0054687075,0.0054687075,3.739205545436205e-09,8.427220660870077
24093,Zeb1,Zfp143,-0.0014955372,0.0014955372,0.009349256338369253,2.029222932548564
24094,Gabpa,Zfp143,-0.004096916,0.004096916,3.666076280881402e-09,8.435798502815915
24095,Mbd1,Zfp143,0.0062854965,0.0062854965,6.825999722184369e-14,13.165833733733002
24096,Max,Zfp143,-0.008075708,0.008075708,2.2354213658400013e-13,12.650640602459967
24097,Setdb1,Zfp143,-0.0027495718,0.0027495718,9.368827993397339e-11,10.028314734388182
24098,Zbtb7a,Zfp143,0.0021726773,0.0021726773,0.021213388674535143,1.673389950762063
24100,Egr4,Zfp143,0.00019312774,0.00019312774,0.0006485247383582388,3.1880734528450376
24102,Mbtps2,Zfp143,-0.00087989034,0.00087989034,0.022895158186190177,1.6402563515181499
24103,Vdr,Zfp143,-0.007065481,0.007065481,1.1813718302989895e-07,6.9276133890661535
24104,Nrf1,Zfp143,-0.001243496,0.001243496,0.002579964642583604,2.5883862458336906
24105,Zbtb7b,Zfp143,-0.0039967736,0.0039967736,2.372405067833687e-08,7.624811156915783
24106,Sp9,Zfp143,-0.0004482671,0.0004482671,0.0005409113497594719,3.2668739058084513
24107,Mef2c,Zfp143,0.01077772,0.01077772,1.6135096430044924e-10,9.792228434727924
24108,Ebf1,Zfp143,0.013807916,0.013807916,8.387329567981498e-09,8.076376291673885
24109,Nhlh1,Zfp143,0.0006829843,0.0006829843,1.3623042453968358e-11,10.86572588997003
24110,Yy1,Zfp143,0.011389664,0.011389664,8.808021860862141e-13,12.05512161614802
24111,Bclaf1,Zfp143,-0.0011227839,0.0011227839,0.0017007224460909307,2.7693665564441843
24112,Gcm1,Zfp143,-0.00036894687,0.00036894687,2.3275912537955427e-05,4.63309328338938
24113,Runx3,Zfp143,0.017338675,0.017338675,1.0980759372418205e-09,8.959367625291451
24114,Sp1,Zfp143,0.0020402693,0.0020402693,0.004757991343118776,2.322576352470919
24116,Nr3c1,Zfp143,-0.012971535,0.012971535,7.082909941161548e-09,8.14978828019868
24117,Usf2,Zfp143,0.003965444,0.003965444,0.00016502819529966108,3.782441849622726
24119,Gata2,Zfp143,-0.0017853827,0.0017853827,3.6041013947028616e-13,12.443202999451987
24120,Mbd2,Zfp143,0.0066237263,0.0066237263,3.585526378475711e-11,10.445447078075302
24121,Zfp281,Zfp143,0.001545682,0.001545682,0.0003792808143718518,3.421039125193788
24122,Smad1,Zfp143,0.0029085532,0.0029085532,0.0011184307378845218,2.951390905698723
24123,E2f4,Zfp143,0.0026821862,0.0026821862,1.924836567966322e-07,6.715606139217067
24124,Runx2,Zfp143,0.00764492,0.00764492,2.6843101181237383e-05,4.571167311599304
24125,Atf3,Zfp143,-0.0056608827,0.0056608827,2.0727367239101415e-08,7.683455857874469
24126,Usf1,Zfp143,-0.006301271,0.006301271,8.243183508781302e-16,15.083905031836027
24127,Atf1,Zfp143,0.006709685,0.006709685,5.664521945370947e-09,8.246836736329806
24128,Creb1,Zfp143,-0.003643141,0.003643141,0.00039137666339693507,3.4074050735683854
24129,Egr2,Zfp143,0.017165372,0.017165372,2.929471165221447e-11,10.533210772395103
24130,E2f7,Zfp143,-0.0015645158,0.0015645158,0.002933278192939939,2.532646746453697
24131,Elf1,Zfp143,0.009460887,0.009460887,1.1082537824471366e-07,6.955360777788054
24133,Zfx,Zfp143,0.0070622577,0.0070622577,3.1303786282285753e-09,8.504403130119542
24134,Bhlhe40,Zfp143,-0.0026440076,0.0026440076,0.006138047387897646,2.2119697629841877
24135,Zbtb1,Zfp143,-0.0019246024,0.0019246024,0.008431373784606025,2.074101656874107
24136,Zfp219,Zfp148,0.007953701,0.007953701,1.2429217210381124e-06,5.905556222276866
24137,Zbtb14,Zfp148,-0.0021604816,0.0021604816,0.010585547372174086,1.975286679962146
24138,Zfp809,Zfp148,0.011728201,0.011728201,1.4492922397597288e-14,13.838844033218885
24140,Patz1,Zfp148,-0.0017117473,0.0017117473,0.00037411296186096025,3.4269972445759977
24141,Nanog,Zfp148,0.0016005023,0.0016005023,9.163667138280227e-11,10.037930694540869
24142,Zfp143,Zfp148,0.0023661032,0.0023661032,6.2303402638219096e-09,8.205488234132982
24144,Tfdp1,Zfp148,-0.0045390315,0.0045390315,4.699187406690043e-06,5.3279772346815815
24145,Zfp740,Zfp148,0.002326849,0.002326849,0.0075329041884991494,2.1230375563521946
24146,Klf4,Zfp148,0.003468682,0.003468682,0.0028431780191277406,2.546195947096607
24147,Egr1,Zfp148,-0.014883622,0.014883622,3.340813931244977e-12,11.47614771199547
24149,Mnt,Zfp148,0.0033285432,0.0033285432,0.0023286489293299372,2.6328959814298307
24151,Mafk,Zfp148,0.009838292,0.009838292,2.3446198411968605e-10,9.62992756414486
24153,Rela,Zfp148,0.012404977,0.012404977,1.725281751443873e-10,9.763139971254247
24154,Sp2,Zfp148,-0.0047129425,0.0047129425,1.2195528567494594e-08,7.913799372146348
24155,Irf8,Zfp148,-0.0063931816,0.0063931816,2.3807583738032975e-06,5.623284679458128
24156,Sp3,Zfp148,0.018255435,0.018255435,1.3625441436011213e-13,12.86564941858393
24157,Rest,Zfp148,0.030230839,0.030230839,8.715835114372921e-13,12.05969099430409
24158,Zeb1,Zfp148,0.004114864,0.004114864,9.461841584373131e-06,5.024024327436104
24160,Gabpa,Zfp148,0.0012176351,0.0012176351,0.04724535233985737,1.3256409078410876
