,source,target,coef_mean,coef_abs,p,-logp
35,Rxrg,2410017I17Rik,-3.0225361e-05,3.0225361e-05,0.01091989189583246,1.9617816610155145
36,Pou2f2,2410017I17Rik,0.0008185618,0.0008185618,4.738777998392166e-13,12.324333636591085
39,Nr4a2,2410017I17Rik,8.790348e-05,8.790348e-05,0.042293348257158664,1.373727931498959
41,Bhlhe41,2410017I17Rik,-0.00025662166,0.00025662166,2.4741263954756658e-11,10.606578117376484
43,Irf9,2410017I17Rik,0.0001693084,0.0001693084,7.986371787564728e-08,7.097650476068877
45,Atf3,2410017I17Rik,-0.00031267083,0.00031267083,2.6684539909981583e-08,7.573740280822872
46,Usf1,2410017I17Rik,0.00011216247,0.00011216247,8.761712184605199e-06,5.057411017157703
49,Egr2,2410017I17Rik,-0.00022130745,0.00022130745,7.928132708366797e-09,8.100829088842026
50,E2f7,2410017I17Rik,-9.78773e-05,9.78773e-05,1.8261900458043816e-05,4.738454028800963
51,Stat1,2410017I17Rik,-0.00019256787,0.00019256787,4.2454506113471276e-07,6.372076207037108
52,Arnt,2410017I17Rik,-6.5644774e-05,6.5644774e-05,0.00293199628757235,2.532836583924451
53,Nr4a1,2410017I17Rik,-0.00021737588,0.00021737588,0.00018285197166339177,3.7379003523731633
54,Tcf7l2,2410017I17Rik,-0.00016444172,0.00016444172,3.3200763293797793e-07,6.4788519316431366
55,Nr2c1,2410017I17Rik,3.796106e-05,3.796106e-05,0.002561844340193335,2.591447261885958
56,Mlxip,2410017I17Rik,-0.00012576031,0.00012576031,9.663848111923538e-07,6.014849904537498
57,Bhlhe40,2410017I17Rik,0.00018865264,0.00018865264,1.6523389314869813e-07,6.781900864414601
58,E4f1,2410017I17Rik,8.235588e-05,8.235588e-05,2.130989140896471e-09,8.671418763359828
61,Nfatc3,4930447M23Rik,-2.840284e-05,2.840284e-05,0.0028035852656072015,2.5522862311404486
63,Nfat5,4930447M23Rik,-1.9963629e-05,1.9963629e-05,0.0080085208073964,2.0964476917195873
64,Atf7,4930447M23Rik,2.8861592e-05,2.8861592e-05,0.00035255948072988874,3.452767602151842
65,Cebpg,4930447M23Rik,7.9278725e-05,7.9278725e-05,3.5146362770766885e-11,10.454119612616246
67,Prdm1,4930447M23Rik,-2.7608452e-05,2.7608452e-05,0.0007126172838748283,3.1471436484452417
68,Smarcc2,4930447M23Rik,-3.8978935e-05,3.8978935e-05,0.0002472509991076337,3.6068619448023482
69,Zbtb16,4930447M23Rik,-1.4288232e-05,1.4288232e-05,0.002070072880689957,2.684014364144869
71,Nfatc1,4930447M23Rik,9.0681104e-05,9.0681104e-05,9.537046727754063e-08,7.02058608948929
72,Nfatc4,4930447M23Rik,3.940384e-06,3.940384e-06,0.012866526382491571,1.8905386851496127
73,Foxk2,4930447M23Rik,-3.2802414e-05,3.2802414e-05,0.0001227244327538744,3.911068966581375
74,Junb,4930447M23Rik,-3.653226e-05,3.653226e-05,2.7553678137557266e-05,4.559820419018293
76,Mef2c,4930447M23Rik,0.00015576475,0.00015576475,1.0711167347697339e-10,9.970163195364558
77,Fli1,4930447M23Rik,2.7979284e-05,2.7979284e-05,0.0001389614224194701,3.8571057490675416
78,Hivep2,4930447M23Rik,-1.4508338e-05,1.4508338e-05,0.028460396041673094,1.5457590607690748
80,Nr3c1,4930447M23Rik,-0.00013195467,0.00013195467,3.7519178774949514e-08,7.425746676087511
81,Jund,4930447M23Rik,-5.3249758e-05,5.3249758e-05,3.6550628719818615e-07,6.437105148194507
82,Jun,4930447M23Rik,2.3663137e-05,2.3663137e-05,2.87378617273185e-07,6.54154554916539
83,Cebpb,4930447M23Rik,-0.00016835929,0.00016835929,5.586179543473232e-11,10.252885109901287
84,Fos,4930447M23Rik,1.3062491e-05,1.3062491e-05,0.016204831930363386,1.7903554689263887
85,Foxa3,4930447M23Rik,9.820808e-06,9.820808e-06,6.173058882778812e-06,5.209499580420878
86,Foxj2,4930447M23Rik,2.1913922e-05,2.1913922e-05,0.000994386234627539,3.002444896299919
87,Atf3,4930447M23Rik,0.00010049526,0.00010049526,7.565352282294936e-06,5.121170844151752
88,Foxj3,4930447M23Rik,-1.6322952e-05,1.6322952e-05,0.003917154135981476,2.4070293390752684
90,Creb1,4930447M23Rik,-2.7016207e-05,2.7016207e-05,0.007651228847700151,2.1162688081253065
91,Mafb,4930447M23Rik,0.00038778826,0.00038778826,3.584729773691696e-12,11.445543577016494
92,Elf1,4930447M23Rik,2.3272327e-05,2.3272327e-05,0.008699313861750883,2.060515000002828
93,Tcf7l2,4930447M23Rik,0.00029550842,0.00029550842,6.042022202183843e-11,10.218817683189151
94,Zbtb14,A930018P22Rik,-0.0001235739,0.0001235739,3.294982876761239e-06,5.482146837988767
95,Mef2a,A930018P22Rik,-0.00021126214,0.00021126214,8.774031629049547e-05,4.056800804362698
96,Tfdp1,A930018P22Rik,-9.560584e-05,9.560584e-05,5.745839766260895e-05,4.240646489308047
97,Klf4,A930018P22Rik,-6.189827e-05,6.189827e-05,0.01326649262857648,1.8772438799533604
98,Rara,A930018P22Rik,-0.0004951427,0.0004951427,1.001937896086519e-09,8.999159196854807
99,Egr1,A930018P22Rik,-7.6920966e-05,7.6920966e-05,0.0012113011433599944,2.9167478728430365
100,Irf7,A930018P22Rik,0.00014090436,0.00014090436,7.246269373597876e-05,4.139885525491566
101,Mafk,A930018P22Rik,-5.6015422e-05,5.6015422e-05,0.0009274731045270867,3.0326986754863214
102,Sp2,A930018P22Rik,0.00028765498,0.00028765498,7.949946897934788e-15,14.099635772225406
104,Sp3,A930018P22Rik,0.00013178197,0.00013178197,0.0009053460965259077,3.0431853665651363
106,Mbd1,A930018P22Rik,-0.00033482094,0.00033482094,2.6610353915672256e-15,14.5749493493268
107,Zbtb7a,A930018P22Rik,0.0001808873,0.0001808873,1.611794513154659e-05,4.792690326979743
108,Setdb1,A930018P22Rik,9.42834e-05,9.42834e-05,4.606611669171258e-08,7.336618396613035
109,Irf2,A930018P22Rik,0.00015389921,0.00015389921,9.699449826682889e-06,5.013252899137064
110,Rxra,A930018P22Rik,0.00043580477,0.00043580477,5.939591843503735e-12,11.226243397814162
111,Stat2,A930018P22Rik,0.00037695537,0.00037695537,2.6506459103595788e-14,13.576648284129549
112,Zic5,A930018P22Rik,1.6547363e-05,1.6547363e-05,1.3646791820662321e-05,4.864969433483518
113,Nrf1,A930018P22Rik,-5.1944015e-05,5.1944015e-05,0.012694586358933356,1.8963814456338535
114,Zbtb7b,A930018P22Rik,0.0002646334,0.0002646334,2.815134346353711e-09,8.55050087452921
115,Mef2c,A930018P22Rik,-0.00018867578,0.00018867578,8.510765333254751e-10,9.07003138409118
116,Pbx3,A930018P22Rik,-0.00015600909,0.00015600909,5.28782742606599e-09,8.276722726958546
117,Sp9,A930018P22Rik,-1.2562268e-05,1.2562268e-05,0.0004658654946048842,3.3317394553763098
118,Nhlh1,A930018P22Rik,-6.6359407e-06,6.6359407e-06,0.02045475463406033,1.6892057257335749
119,Yy1,A930018P22Rik,-0.00021849244,0.00021849244,3.881586708632096e-08,7.410990707926469
120,Bclaf1,A930018P22Rik,-4.7434278e-05,4.7434278e-05,0.048423008692887216,1.3149482298029156
122,Sp1,A930018P22Rik,-0.0002749475,0.0002749475,1.0014484944379395e-06,5.999371382023526
125,Fos,A930018P22Rik,0.00011171515,0.00011171515,2.218928706876126e-06,5.653856651218956
126,Smad1,A930018P22Rik,-0.00016182818,0.00016182818,1.8506677408972562e-08,7.732671545184095
127,E2f4,A930018P22Rik,-5.410291e-05,5.410291e-05,0.0031401707205533625,2.5030467401501024
128,Atf3,A930018P22Rik,0.00020436657,0.00020436657,4.898945089246835e-07,6.30989742838828
129,Elf1,A930018P22Rik,-0.00012957717,0.00012957717,4.396731395938938e-06,5.356870065384328
131,E2f7,A930018P22Rik,0.00022635903,0.00022635903,5.58776792063155e-10,9.25276163993834
132,Zfx,A930018P22Rik,0.00020439405,0.00020439405,1.6550965804743859e-09,8.781176658599282
134,Maff,A930018P22Rik,0.00012865354,0.00012865354,1.1742550872081253e-07,6.930237549653011
135,Nanog,Actb,-0.0041661416,0.0041661416,5.0081865583585445e-12,11.300319501731213
136,Klf4,Actb,0.025496768,0.025496768,6.025308293479069e-07,6.220020726888967
137,Nfyb,Actb,-0.008146921,0.008146921,0.0011462115592252634,2.9407352161169418
138,Max,Actb,0.03595741,0.03595741,2.1053846900577647e-08,7.676668539493287
139,Ubp1,Actb,-0.013355159,0.013355159,3.386878440181532e-05,4.47020039051385
140,Zbtb7a,Actb,0.04773764,0.04773764,8.93989407855536e-07,6.0486676267713575
142,Foxk2,Actb,-0.024800448,0.024800448,6.982080938868368e-09,8.156015120990164
143,Zic5,Actb,-0.008253219,0.008253219,1.8230722201068805e-16,15.739196126642533
145,Fli1,Actb,0.016477948,0.016477948,0.002500133904690137,2.6020367303236975
146,Smad1,Actb,0.061807357,0.061807357,1.5016357435406637e-12,11.823435402721739
147,E2f4,Actb,0.0071669933,0.0071669933,0.0005338667436554164,3.2725671319549483
148,Esrra,Actb,-0.010028645,0.010028645,0.0020111680571019597,2.696551637398035
149,Usf1,Actb,-0.00610152,0.00610152,0.047660184738881554,1.3218442785879396
150,Stat3,Actb,0.12899792,0.12899792,4.556765398267019e-14,13.341343330175683
151,Creb1,Actb,0.004368473,0.004368473,0.04840643304786955,1.315096918282495
152,Elf1,Actb,0.012340386,0.012340386,0.00013754348654369773,3.861559971069339
153,Zbtb14,Actb,0.029734138,0.029734138,3.6605708001174064e-08,7.436451188919019
154,Rfx5,Actb,-0.0077358857,0.0077358857,1.7164072646172768e-06,5.7653796560034305
155,Irf3,Actb,-0.012705032,0.012705032,6.732331819743473e-07,6.171834486883355
156,Tfdp1,Actb,0.045893215,0.045893215,2.1723936412511143e-11,10.663061477088025
157,Rara,Actb,0.019829296,0.019829296,0.00011764550163545555,3.929424674116932
158,Mafk,Actb,0.0051809964,0.0051809964,0.008061429911098861,2.0935879175719743
159,Nfkb1,Actb,0.030517057,0.030517057,1.028195959438909e-06,5.987924107137759
160,Rest,Actb,-0.022697117,0.022697117,5.748453367052515e-05,4.240448987398517
161,Mbd1,Actb,0.021604333,0.021604333,1.0720372685879306e-08,7.969790116452256
162,Spi1,Actb,0.17154524,0.17154524,1.6656733113113587e-11,10.778410172801529
163,Zfp148,Actb,-0.012794145,0.012794145,0.001387080102310944,2.857898458186176
164,Stat2,Actb,-0.04707475,0.04707475,2.4651906550104833e-12,11.608149487252035
166,Pbx3,Actb,-0.009639593,0.009639593,0.0008410949237418201,3.0751549881130003
168,Sp1,Actb,-0.05175507,0.05175507,2.6226407083122404e-10,9.581261202007903
169,Rreb1,Actb,-0.03710745,0.03710745,4.925073877650111e-11,10.30758725056431
170,Npas2,Actb,-0.016492415,0.016492415,2.5581142410129e-08,7.592080064574469
172,Runx2,Actb,-0.024046386,0.024046386,5.814938215990343e-06,5.235454895311631
173,Atf3,Actb,-0.015597578,0.015597578,0.0010940833761073961,2.9609495807415076
175,Egr2,Actb,-0.03567902,0.03567902,1.2613174818207646e-08,7.899175584918843
176,Stat1,Actb,0.07357696,0.07357696,2.612836598685453e-12,11.582887749288433
177,Arnt,Actb,-0.013864831,0.013864831,7.436577607402027e-05,4.128626885445972
178,Nfyc,Actb,0.022461709,0.022461709,3.9085248880323826e-08,7.40798711827237
179,Maff,Actb,0.028938264,0.028938264,1.0338664333374872e-07,6.985535564734682
180,Zfp3,Actb,0.0074203745,0.0074203745,1.7810095060659984e-09,8.749333762501388
181,Mef2a,Actb,-0.068711095,0.068711095,8.378837965554809e-12,11.076816208116849
182,Foxp4,Actb,-0.060226597,0.060226597,1.9324045561111518e-14,13.713901947230022
183,Egr1,Actb,-0.009811322,0.009811322,7.009365814007532e-05,4.154321273893026
184,Sp2,Actb,-0.00652754,0.00652754,0.001907806893914415,2.7194655862103327
185,Sp3,Actb,-0.0127220955,0.0127220955,0.0001599059788357283,3.796135297812103
186,Zeb1,Actb,-0.009033693,0.009033693,0.002502748417705107,2.6015828045243423
187,Setdb1,Actb,0.023924224,0.023924224,7.63898565226727e-10,9.116964305674244
188,Egr4,Actb,-0.0019118348,0.0019118348,0.0018692252225317812,2.7283383674227792
189,Tfcp2,Actb,-0.0050014863,0.0050014863,1.6223515908633817e-05,4.789855021009584
191,Nrf1,Actb,-0.018544452,0.018544452,1.0383573902769497e-09,8.983653141756415
192,Zbtb7b,Actb,0.016757619,0.016757619,4.130583718984726e-05,4.383988571098819
194,Bclaf1,Actb,-0.04869069,0.04869069,7.445300961419781e-11,10.128117742070021
195,Runx3,Actb,-0.019065632,0.019065632,0.0005795918019527842,3.236877766043941
196,Jund,Actb,0.03013767,0.03013767,6.315170637429888e-07,6.199614910208729
197,Etv6,Actb,0.008520484,0.008520484,0.0031732364555942514,2.4984975649832153
198,Klf13,Actb,-0.017268518,0.017268518,0.002745814243448127,2.5613288464780664
200,Irf4,Actb,-0.013704726,0.013704726,5.83258396944929e-06,5.234139000119985
201,Cebpb,Actb,0.18212214,0.18212214,2.8945124237152736e-14,13.53842458203105
202,Mbd2,Actb,0.030247632,0.030247632,3.48897011275596e-05,4.457302750792864
205,Mecp2,Actb,0.009694034,0.009694034,0.00023440296219299426,3.6300369043606744
206,Elf2,Actb,0.016041998,0.016041998,9.579801074317331e-06,5.0186435090032155
207,Bhlhe40,Actb,-0.032620713,0.032620713,6.880694678536249e-09,8.16236771295274
209,Ets1,Actb,0.01662436,0.01662436,0.0007616117133851483,3.1182663852388455
210,Elf4,Actb,-0.043509405,0.043509405,4.0184362447747863e-07,6.395942917658904
212,Prdm1,Actb,-0.025935367,0.025935367,6.021661713351567e-13,12.220283646058627
214,Nfya,Actb,0.0046610762,0.0046610762,0.01323036993793164,1.8784280122179275
215,Rxra,Actb,0.10104926,0.10104926,7.0885839346967165e-09,8.14944051386777
216,Sp9,Actb,0.014949355,0.014949355,1.1736580837619047e-08,7.930458405612392
217,Cebpz,Actb,0.03576612,0.03576612,7.767399391037145e-09,8.109724363332129
218,Fos,Actb,0.017547583,0.017547583,3.9508289708351024e-07,6.403311770275588
222,Mycn,Actb,-0.012106883,0.012106883,4.785014275149846e-08,7.320116762252956
223,Foxa3,Actb,-0.0074924086,0.0074924086,7.495338105993458e-08,7.125208771854345
224,E2f7,Actb,-0.020793267,0.020793267,0.00020055832672584951,3.6977593023883006
227,Rfx5,Adat3,-4.1321495e-05,4.1321495e-05,1.543240376666184e-08,7.811566422524666
228,Zfp143,Adat3,3.1550408e-05,3.1550408e-05,3.6924234711804596e-08,7.432688497069081
230,Egr1,Adat3,-5.2899777e-05,5.2899777e-05,1.0809651817839795e-07,6.96618829457825
231,Ets1,Adat3,-2.0872536e-05,2.0872536e-05,0.007927548729181545,2.100861079764499
232,Sp2,Adat3,-1.729601e-05,1.729601e-05,0.0005656495535515245,3.2474525513128274
233,Nfkb1,Adat3,-0.00013471418,0.00013471418,9.424359986359559e-12,11.025748133305745
235,Rfx3,Adat3,-4.529226e-06,4.529226e-06,0.04147220035941428,1.382242921988261
236,Mbd1,Adat3,1.333494e-05,1.333494e-05,0.012069394722691144,1.9183145091227458
237,Max,Adat3,5.0609502e-05,5.0609502e-05,1.2609325973261635e-07,6.899308127853308
238,Setdb1,Adat3,2.4189258e-05,2.4189258e-05,5.133547953575319e-06,5.289582376784815
239,Smarcc2,Adat3,7.518807e-05,7.518807e-05,7.620670095560878e-08,7.1180068388954085
240,Zic5,Adat3,1.7897421e-06,1.7897421e-06,0.009762828704334032,2.0104243306229432
241,Nrf1,Adat3,-2.3705328e-05,2.3705328e-05,3.716450989616742e-07,6.429871590045035
242,Sp9,Adat3,2.3999116e-06,2.3999116e-06,0.015765427000313754,1.8022942620636393
243,Yy1,Adat3,6.757618e-06,6.757618e-06,0.04155109843132119,1.3814174908604715
244,Bclaf1,Adat3,2.4983974e-05,2.4983974e-05,6.454177523883872e-05,4.190159093381624
245,Sp1,Adat3,1.0274882e-05,1.0274882e-05,0.03604542220757773,1.4431498831284242
246,Usf2,Adat3,4.3734388e-05,4.3734388e-05,0.0001251398282934533,3.902604445261142
247,Thap11,Adat3,3.048452e-05,3.048452e-05,0.0002540965700288803,3.5950011973171407
249,E2f4,Adat3,-1.37357565e-05,1.37357565e-05,1.1206789474944829e-05,4.950518786425374
250,Atf3,Adat3,0.000101897065,0.000101897065,3.3883990788183856e-10,9.470005444999606
251,Usf1,Adat3,-6.322625e-05,6.322625e-05,7.247514005266775e-05,4.139810936731267
252,Arid2,Adat3,-1.9415002e-05,1.9415002e-05,0.004608133035763164,2.336474991419951
253,Zfp219,Adnp,-0.0042141653,0.0042141653,6.146223563767549e-10,9.21139164669195
255,Nanog,Adnp,0.00039427952,0.00039427952,2.7185143493254688e-11,10.565668370289115
256,Klf4,Adnp,-0.001420043,0.001420043,0.0037193966765360752,2.4295275013280966
258,Pou2f1,Adnp,0.003976649,0.003976649,7.57864691366111e-11,10.12040832608109
259,Max,Adnp,-0.0014443097,0.0014443097,0.00144567186885995,2.8399302697765
260,Mlx,Adnp,0.0010464349,0.0010464349,0.0002421275846762439,3.615955730218568
261,Foxk2,Adnp,-0.0031317503,0.0031317503,1.3091916029889395e-12,11.882996788872179
262,Arntl,Adnp,-0.0047025527,0.0047025527,3.113144038796361e-11,10.506800784936738
263,Mef2c,Adnp,-0.0018708592,0.0018708592,0.00022210675127100238,3.6534382402125356
265,Pura,Adnp,0.0017867675,0.0017867675,8.371065266725772e-06,5.077219271992077
266,E2f4,Adnp,-0.0007460797,0.0007460797,0.00019932050894709474,3.7004480125674437
267,Esrra,Adnp,-0.006705777,0.006705777,4.591892609877984e-12,11.33800827729187
268,Usf1,Adnp,-0.0076518897,0.0076518897,1.2328598096073592e-12,11.909086304892842
269,Atf1,Adnp,-0.0010613053,0.0010613053,0.0030863081251118834,2.510560717820597
270,Elf1,Adnp,0.0032323534,0.0032323534,3.120649692424181e-05,4.505754980192679
271,Creb1,Adnp,0.0024419192,0.0024419192,3.4173145615749233e-06,5.466315042837621
272,Tcf7l2,Adnp,0.0058687534,0.0058687534,9.728518372956465e-11,10.011953296570862
273,Mlxip,Adnp,-0.0041810935,0.0041810935,5.427527928158648e-11,10.265397933140427
276,Nr2c2,Adnp,0.0052148905,0.0052148905,3.518774460936197e-12,11.45360856877433
278,Rest,Adnp,0.0026750294,0.0026750294,0.00033025401366992824,3.4811518955783565
280,Stat2,Adnp,-0.003168503,0.003168503,1.460572521917455e-06,5.835476874098428
281,Pbx3,Adnp,-0.0046131248,0.0046131248,2.2091605481744246e-13,12.655772721135097
282,Nr3c1,Adnp,0.0027950725,0.0027950725,1.6282134500790328e-06,5.78828866202976
285,Id3,Adnp,0.0031016208,0.0031016208,2.0108842170403468e-14,13.696612934548995
288,Atf3,Adnp,0.0016662577,0.0016662577,0.001784392131439223,2.7485097005167582
289,Egr2,Adnp,0.0010100948,0.0010100948,0.04269948059144538,1.369577407823714
291,Arnt,Adnp,0.00234506,0.00234506,1.5805521452596067e-07,6.801191171431533
292,Mef2a,Adnp,0.0013963619,0.0013963619,0.00664667896575214,2.1773952971201522
293,Patz1,Adnp,0.0013781177,0.0013781177,3.862885992498527e-08,7.4130881092404834
294,Atf7,Adnp,0.0036794953,0.0036794953,1.750269409484637e-09,8.75689509757241
295,Egr1,Adnp,-0.0008551268,0.0008551268,0.011910335867050443,1.924075991401356
296,Sp2,Adnp,0.0005057733,0.0005057733,0.032082130646370326,1.4937367969578776
297,Sp3,Adnp,0.0064090663,0.0064090663,7.913589734379761e-12,11.101626468691359
298,Zeb1,Adnp,-0.00097239634,0.00097239634,0.0025616736248198716,2.5914762032286855
299,Setdb1,Adnp,0.0039542615,0.0039542615,3.3171487662714266e-12,11.47923505096409
302,Junb,Adnp,-0.0039198236,0.0039198236,7.443767754767325e-11,10.128207185298987
303,Nrf1,Adnp,-0.0022328803,0.0022328803,5.681594283325849e-10,9.245529782018187
304,Zbtb7b,Adnp,-0.002090597,0.002090597,9.830868360032718e-06,5.007408119267116
305,Nhlh1,Adnp,-0.00032747915,0.00032747915,8.58856067412198e-08,7.066079611915202
306,Yy1,Adnp,0.010539813,0.010539813,1.6252496953700978e-13,12.789079906690787
307,Bclaf1,Adnp,0.0041681495,0.0041681495,7.161350911986057e-11,10.145005044971352
308,Klf13,Adnp,0.0023473927,0.0023473927,0.0004188373796772555,3.3779545660974377
309,Jund,Adnp,-0.003608633,0.003608633,2.011487078628767e-07,6.69648275290045
310,Usf2,Adnp,-0.0021282078,0.0021282078,0.00288023945949232,2.540571404041815
311,Cebpb,Adnp,-0.0019874831,0.0019874831,0.00048749111629313007,3.312033294180883
312,Mbd2,Adnp,-0.0017739637,0.0017739637,8.530471555911931e-08,7.06902696080552
313,Nr4a2,Adnp,0.0011536517,0.0011536517,0.02999390602103437,1.5229669736229223
314,Bhlhe41,Adnp,-0.0014792195,0.0014792195,0.011668592834643688,1.9329815142200046
315,Bhlhe40,Adnp,-0.0015660995,0.0015660995,1.1841896410415678e-05,4.92657874232357
316,Gata1,Adnp,0.001442388,0.001442388,0.0005327936043751107,3.2734409970533496
317,Mnt,Adnp,-0.0021267456,0.0021267456,1.5816234327210286e-07,6.800896909307655
318,Ets1,Adnp,0.0017472412,0.0017472412,0.011411088128750536,1.942672940526583
319,Smad4,Adnp,0.0029310384,0.0029310384,1.2578609858237845e-07,6.90036735286978
321,Clock,Adnp,0.0011926609,0.0011926609,0.0032438952912558546,2.48893317269877
322,Rxra,Adnp,0.004020638,0.004020638,1.6483541494155274e-06,5.782949474305646
323,Ebf1,Adnp,0.0018486427,0.0018486427,0.0008238677160621948,3.084142514997323
325,Gmeb2,Adnp,0.0023049866,0.0023049866,1.8918258682386273e-09,8.723118840420158
326,Gata2,Adnp,-0.00078345806,0.00078345806,2.85923148588825e-09,8.543750682356537
327,Fos,Adnp,0.0011596697,0.0011596697,0.000525795441592881,3.279183183348788
328,Rxrg,Adnp,-0.00023946153,0.00023946153,0.03792366189252991,1.421089734020276
329,Zfp281,Adnp,-0.002190019,0.002190019,5.368443109936947e-09,8.270151644802871
330,Foxa3,Adnp,0.00030505066,0.00030505066,0.021074612917270138,1.6762403934262307
331,Pou2f2,Adnp,0.003584352,0.003584352,1.1112080127777153e-06,5.954204635617633
333,E2f7,Adnp,-0.004260828,0.004260828,8.710233622230126e-12,11.059970196371818
334,E4f1,Adnp,0.00084009964,0.00084009964,0.0011542782565525835,2.9376894851851736
335,Zfp219,Aebp2,0.020055257,0.020055257,8.66717097559646e-12,11.062122636108844
336,Zbtb14,Aebp2,0.01709397,0.01709397,3.924826653415154e-08,7.406179519842994
337,Zfp3,Aebp2,0.0019636177,0.0019636177,6.567731662324781e-07,6.18258459948671
338,Mef2a,Aebp2,-0.010017633,0.010017633,2.1660495219274858e-05,4.664331618415231
339,Patz1,Aebp2,0.0017545213,0.0017545213,0.005411120372854922,2.2667128048799867
341,Nanog,Aebp2,0.0037334878,0.0037334878,4.2028177618734484e-10,9.37645944100304
343,Tfdp1,Aebp2,0.0076617585,0.0076617585,2.544892545391628e-06,5.59433055043083
345,Egr1,Aebp2,-0.023069989,0.023069989,2.2097074793602605e-08,7.6556652143275965
346,Mnt,Aebp2,-0.008626172,0.008626172,2.3338083585288502e-07,6.631934809066361
347,Smad4,Aebp2,-0.0050319745,0.0050319745,0.0018067858316769309,2.743093323716495
348,Ets1,Aebp2,-0.0033825599,0.0033825599,0.03110672559447194,1.5071457018805314
350,Mafk,Aebp2,-0.0065974705,0.0065974705,1.203212876720148e-06,5.919657528931139
352,Sp2,Aebp2,0.013790159,0.013790159,4.5109738003920263e-13,12.345729695265007
353,Sp3,Aebp2,0.020293837,0.020293837,3.1113641761626133e-11,10.507049153005267
354,Rest,Aebp2,0.010411145,0.010411145,1.1591091728266212e-06,5.935875657286397
355,Gabpa,Aebp2,0.013528909,0.013528909,1.022068094762502e-11,10.990520168590317
356,Prdm1,Aebp2,0.008536778,0.008536778,2.0775071641018423e-06,5.682457469914714
357,Mbd1,Aebp2,-0.011054427,0.011054427,8.183996370115536e-09,8.087034571920425
358,Max,Aebp2,0.011308307,0.011308307,1.489048961599983e-07,6.8270910219233745
359,Setdb1,Aebp2,0.013818272,0.013818272,6.333053422671465e-12,11.19838684845246
360,Mlx,Aebp2,0.0047333655,0.0047333655,0.00010792401797724055,3.966881894388219
