,source,target,coef_mean,coef_abs,p,-logp
37,Smad1,2410017I17Rik,-7.991699e-05,7.991699e-05,2.723496786770437e-07,6.56487313277884
38,Mycn,2410017I17Rik,-1.980155e-05,1.980155e-05,4.93245033882592e-05,4.306937278641902
39,Nr4a2,2410017I17Rik,7.164701e-05,7.164701e-05,0.040450404418712,1.3930771320013504
40,E2f4,2410017I17Rik,-3.3262375e-05,3.3262375e-05,1.5909132697937627e-06,5.798353495700167
41,Bhlhe41,2410017I17Rik,-5.1568324e-05,5.1568324e-05,6.338104883449332e-06,5.198040578347611
42,Nfkb2,2410017I17Rik,-4.848993e-05,4.848993e-05,0.00041896765511807574,3.3778195038736936
43,Irf9,2410017I17Rik,5.744347e-05,5.744347e-05,5.33194332692664e-09,8.273114475337293
45,Atf3,2410017I17Rik,-0.00013331918,0.00013331918,1.3628468965150682e-07,6.865552930470105
46,Usf1,2410017I17Rik,4.1385345e-05,4.1385345e-05,3.512118455695669e-05,4.454430844762685
49,Egr2,2410017I17Rik,-6.0240738e-05,6.0240738e-05,3.2898541877066895e-05,4.482823350341122
50,E2f7,2410017I17Rik,-5.3859378e-05,5.3859378e-05,1.6348875364649385e-05,4.78651211699304
51,Stat1,2410017I17Rik,-2.2864786e-05,2.2864786e-05,0.03940857465620741,1.4044092725725663
52,Arnt,2410017I17Rik,5.9067985e-05,5.9067985e-05,4.419660640378707e-09,8.354611076277392
54,Tcf7l2,2410017I17Rik,-0.000150368,0.000150368,4.521553760004908e-09,8.344712301152615
55,Nr2c1,2410017I17Rik,2.7130192e-05,2.7130192e-05,5.874428818435105e-06,5.231034354258119
56,Mlxip,2410017I17Rik,-2.4090106e-05,2.4090106e-05,0.0024037449817679124,2.6191116094171267
57,Bhlhe40,2410017I17Rik,8.859288e-05,8.859288e-05,1.3944636674393559e-08,7.855592796734008
58,E4f1,2410017I17Rik,6.2073035e-05,6.2073035e-05,2.167047842124793e-11,10.664131500613065
59,Zbtb1,2410017I17Rik,-7.9417776e-05,7.9417776e-05,1.6671630956007545e-07,6.778021911836868
60,Smarcc1,4930447M23Rik,-1.9784307e-05,1.9784307e-05,0.00024000704292121103,3.6197760138844783
61,Nfatc3,4930447M23Rik,-3.602643e-05,3.602643e-05,0.00010491552439695732,3.979160244303214
63,Nfat5,4930447M23Rik,-4.8623886e-05,4.8623886e-05,3.5534768089977406e-10,9.449346514541851
64,Atf7,4930447M23Rik,-1.3549975e-05,1.3549975e-05,0.00532540492980128,2.2736473640221515
65,Cebpg,4930447M23Rik,-2.0335561e-05,2.0335561e-05,0.004008602611194309,2.39700699496416
66,Maf,4930447M23Rik,0.00031256318,0.00031256318,9.333199289369912e-06,5.029969460695838
67,Prdm1,4930447M23Rik,-1.6513486e-05,1.6513486e-05,0.02770633226908035,1.5574209617936008
68,Smarcc2,4930447M23Rik,2.3343104e-05,2.3343104e-05,0.03273677965136534,1.4849640447905832
71,Nfatc1,4930447M23Rik,1.30207945e-05,1.30207945e-05,0.0066476282627711296,2.1773332744136438
72,Nfatc4,4930447M23Rik,2.8905772e-06,2.8905772e-06,0.0026563531252147047,2.5757141920532094
73,Foxk2,4930447M23Rik,-1.9889703e-05,1.9889703e-05,0.00018025458754297993,3.744113673519776
74,Junb,4930447M23Rik,-3.7876955e-05,3.7876955e-05,3.717494445484481e-09,8.4297496717091
75,Hivep3,4930447M23Rik,3.0105459e-05,3.0105459e-05,1.6567000166143827e-07,6.7807561233993185
76,Mef2c,4930447M23Rik,0.00011844054,0.00011844054,1.5269092458523702e-06,5.816186775122242
77,Fli1,4930447M23Rik,-1.2501361e-05,1.2501361e-05,0.0349867027958497,1.4560969842116085
78,Hivep2,4930447M23Rik,-5.5287273e-06,5.5287273e-06,0.049214184911247426,1.3079097033141154
79,Elf5,4930447M23Rik,-7.797108e-06,7.797108e-06,0.0002372993705697824,3.6247034137356016
81,Jund,4930447M23Rik,-1.4872448e-05,1.4872448e-05,0.0012375983627254188,2.9074202738560277
83,Cebpb,4930447M23Rik,-0.00010249823,0.00010249823,6.8760699243845705e-12,11.162659715519023
84,Fos,4930447M23Rik,1.7499882e-05,1.7499882e-05,0.00598113892750928,2.223216109851739
85,Foxa3,4930447M23Rik,1.6244518e-06,1.6244518e-06,0.012731380554274228,1.895124500148825
86,Foxj2,4930447M23Rik,-3.910775e-05,3.910775e-05,3.702504165502563e-08,7.431504444203442
87,Atf3,4930447M23Rik,7.8094614e-05,7.8094614e-05,8.858315092494194e-06,5.052648875812637
88,Foxj3,4930447M23Rik,2.1010497e-05,2.1010497e-05,1.1587579680786807e-05,4.936007266456332
89,Atf1,4930447M23Rik,-3.865508e-05,3.865508e-05,6.9002871051392225e-06,5.161132838888301
90,Creb1,4930447M23Rik,4.7431164e-05,4.7431164e-05,5.1376215615072275e-08,7.289237889131988
91,Mafb,4930447M23Rik,0.00041359037,0.00041359037,8.160396835609984e-09,8.08828872123081
92,Elf1,4930447M23Rik,1.127882e-05,1.127882e-05,0.04731423430160008,1.3250081838150756
93,Tcf7l2,4930447M23Rik,0.0003106414,0.0003106414,4.76528567147845e-11,10.321911058965238
94,Zbtb14,A930018P22Rik,-7.5587464e-05,7.5587464e-05,2.482393698155992e-05,4.60512933992935
96,Tfdp1,A930018P22Rik,-3.1136813e-05,3.1136813e-05,0.014527644441988619,1.8378047978684176
97,Klf4,A930018P22Rik,2.7794264e-05,2.7794264e-05,0.0011206868892322188,2.9505157087904617
98,Rara,A930018P22Rik,-0.0002286066,0.0002286066,6.453001781029991e-09,8.190238215027481
99,Egr1,A930018P22Rik,-0.00018509895,0.00018509895,1.314372206222246e-12,11.881281633087855
102,Sp2,A930018P22Rik,8.318886e-05,8.318886e-05,1.4431094514569697e-10,9.840700728947283
103,Irf8,A930018P22Rik,4.521544e-05,4.521544e-05,2.7879554312234093e-09,8.554714173231293
104,Sp3,A930018P22Rik,0.00016295508,0.00016295508,1.922361916166785e-09,8.716164845909132
105,Rest,A930018P22Rik,-4.572505e-05,4.572505e-05,0.03174411414964981,1.4983367878300393
106,Mbd1,A930018P22Rik,-0.00018262121,0.00018262121,6.553281305509676e-14,13.183541189161453
108,Setdb1,A930018P22Rik,5.79972e-05,5.79972e-05,8.47538054574639e-08,7.071840792805421
109,Irf2,A930018P22Rik,2.582664e-05,2.582664e-05,0.0426274638946181,1.3703105047757256
110,Rxra,A930018P22Rik,0.00034024593,0.00034024593,9.981315836343236e-11,10.000812201919693
111,Stat2,A930018P22Rik,0.00013300803,0.00013300803,5.72119621774149e-14,13.242513157142382
112,Zic5,A930018P22Rik,5.111452e-06,5.111452e-06,8.398656189155189e-06,5.075790196833571
114,Zbtb7b,A930018P22Rik,0.00013548761,0.00013548761,4.680032633694805e-10,9.329751118595926
115,Mef2c,A930018P22Rik,-5.0401795e-05,5.0401795e-05,0.013121593104867636,1.8820134336607615
116,Pbx3,A930018P22Rik,-0.00010058875,0.00010058875,1.6496784058534982e-08,7.782600710438155
117,Sp9,A930018P22Rik,-3.2606767e-06,3.2606767e-06,0.003618806056609585,2.441434691498393
118,Nhlh1,A930018P22Rik,-5.879745e-06,5.879745e-06,6.098534377014402e-07,6.214774523752111
122,Sp1,A930018P22Rik,-0.00019855147,0.00019855147,8.495186234393282e-11,10.070827095937632
124,Mbd2,A930018P22Rik,-0.00012376044,0.00012376044,1.2061106162172903e-10,9.918612859849466
125,Fos,A930018P22Rik,4.0088333e-05,4.0088333e-05,0.0005321011147731409,3.2740058312099958
126,Smad1,A930018P22Rik,-0.00024949317,0.00024949317,7.420772126099977e-13,12.129550904335728
127,E2f4,A930018P22Rik,2.5961761e-05,2.5961761e-05,0.0029273721079123064,2.533522069454996
128,Atf3,A930018P22Rik,0.00013077314,0.00013077314,6.040441159982925e-06,5.218931341784564
129,Elf1,A930018P22Rik,4.505236e-05,4.505236e-05,1.3819490708638563e-05,4.859507961773943
130,Stat1,A930018P22Rik,-4.5770303e-05,4.5770303e-05,0.0014225474175017416,2.8469332484364873
131,E2f7,A930018P22Rik,0.00014336102,0.00014336102,7.665374433349534e-10,9.115466626150006
132,Zfx,A930018P22Rik,4.5543147e-05,4.5543147e-05,0.0006262849978077534,3.2032279913760418
133,Bhlhe40,A930018P22Rik,-1.9212186e-05,1.9212186e-05,0.02484352203346564,1.6047868347728562
134,Maff,A930018P22Rik,9.929419e-05,9.929419e-05,4.4679531332649095e-08,7.34989139107818
135,Nanog,Actb,-0.004190154,0.004190154,2.6997654148445157e-11,10.568673970457539
136,Klf4,Actb,0.03127273,0.03127273,1.4140530851738537e-07,6.849534286320362
137,Nfyb,Actb,0.005554459,0.005554459,0.03435770340734571,1.4639758736781356
138,Max,Actb,0.025815517,0.025815517,1.0014249443802985e-08,7.999381595010411
139,Ubp1,Actb,-0.014725864,0.014725864,0.00013615221693805572,3.8659752827402802
140,Zbtb7a,Actb,0.032760624,0.032760624,0.0014396201587496458,2.8417520806267698
142,Foxk2,Actb,-0.03410194,0.03410194,6.259616110376329e-11,10.203452300377023
143,Zic5,Actb,-0.0031720356,0.0031720356,1.1775234356410439e-09,8.929030440574182
144,Mef2c,Actb,-0.013345239,0.013345239,0.01060715082151192,1.9744012559352875
145,Fli1,Actb,-0.007710631,0.007710631,0.04875187499217666,1.3120086767224328
146,Smad1,Actb,0.08210258,0.08210258,8.592959011392654e-10,9.065857259797008
148,Esrra,Actb,-0.02949686,0.02949686,1.0730289753584011e-08,7.969388550477329
149,Usf1,Actb,-0.0072332756,0.0072332756,0.03159641525664514,1.5003621870831576
150,Stat3,Actb,0.13492116,0.13492116,1.3717919056015217e-12,11.862711764068992
151,Creb1,Actb,0.017760372,0.017760372,2.146912118908064e-06,5.668185732487098
152,Elf1,Actb,0.0243191,0.0243191,1.3977752690578794e-07,6.854562647798889
153,Zbtb14,Actb,0.012410391,0.012410391,5.33661127281451e-05,4.272734430739622
154,Rfx5,Actb,-0.0054389955,0.0054389955,0.0005924077107536736,3.2273792973554576
155,Irf3,Actb,-0.008672216,0.008672216,7.157581581881946e-05,4.145233693203782
156,Tfdp1,Actb,0.038097024,0.038097024,2.3146528293888087e-08,7.635514138809024
158,Mafk,Actb,0.012516203,0.012516203,2.579704801443654e-07,6.588429988005383
159,Nfkb1,Actb,0.020921687,0.020921687,0.0005929685965172433,3.226968306164253
160,Rest,Actb,-0.021480957,0.021480957,0.00018083696563001714,3.7427127888595733
161,Mbd1,Actb,0.041674413,0.041674413,3.9839279363433887e-10,9.399688525954028
162,Spi1,Actb,0.16928229,0.16928229,5.956677839045176e-09,8.224995887648078
163,Zfp148,Actb,-0.014062576,0.014062576,0.0003805958293494015,3.4195359751148553
164,Stat2,Actb,-0.05736689,0.05736689,6.906174605912725e-11,10.16076244576273
166,Pbx3,Actb,-0.014710981,0.014710981,1.8799597905319418e-06,5.725851439532516
167,Nr3c1,Actb,0.018441306,0.018441306,0.00015025643750025763,3.8231669122640044
168,Sp1,Actb,-0.037311535,0.037311535,6.477817345394213e-09,8.188571301927224
169,Rreb1,Actb,-0.036645427,0.036645427,1.0333340257007253e-07,6.98575926989387
170,Npas2,Actb,-0.0092184935,0.0092184935,8.22797656649828e-06,5.084706953858085
172,Runx2,Actb,-0.04323912,0.04323912,3.0195851630591283e-07,6.520052717231333
173,Atf3,Actb,-0.028872479,0.028872479,2.1186227963290497e-05,4.673946359030202
174,Ctcf,Actb,0.03004584,0.03004584,0.00016830464536232278,3.773903896933379
175,Egr2,Actb,-0.043766342,0.043766342,8.411883204235945e-10,9.075106765955757
176,Stat1,Actb,0.059018254,0.059018254,4.086455015531597e-09,8.388653277514527
177,Arnt,Actb,-0.01976225,0.01976225,4.7281660496201427e-08,7.325307279764823
180,Zfp3,Actb,0.011156787,0.011156787,7.981796043942535e-13,12.09789937378602
181,Mef2a,Actb,-0.09009056,0.09009056,5.576917416452557e-13,12.25360578653668
182,Foxp4,Actb,-0.042326164,0.042326164,1.5083929994336496e-09,8.82148549185538
185,Sp3,Actb,-0.02419984,0.02419984,1.0889365168352071e-07,6.962997438143033
187,Setdb1,Actb,0.038080804,0.038080804,8.744883447269448e-14,13.058245974469473
188,Egr4,Actb,-0.0037840053,0.0037840053,8.084513950687399e-06,5.092346085204667
189,Tfcp2,Actb,-0.012205837,0.012205837,2.1375513633690457e-08,7.670083440782368
191,Nrf1,Actb,-0.011004476,0.011004476,1.4886383074171772e-05,4.82721080941654
192,Zbtb7b,Actb,-0.020444948,0.020444948,8.294886432869386e-07,6.081189555621029
193,Yy1,Actb,-0.014352814,0.014352814,0.012353613301285015,1.908205997279249
194,Bclaf1,Actb,-0.07043649,0.07043649,1.2583681263942496e-10,9.900192290628258
195,Runx3,Actb,-0.023490557,0.023490557,0.007335148493835543,2.1345910898097107
196,Jund,Actb,0.05565287,0.05565287,1.123835301337872e-09,8.94929733019142
197,Etv6,Actb,0.016408324,0.016408324,5.380291761265155e-05,4.2691941728704474
198,Klf13,Actb,-0.02480796,0.02480796,0.000512438390026989,3.2903583419399562
199,Usf2,Actb,-0.028229939,0.028229939,0.0030971876470403874,2.50903248156429
200,Irf4,Actb,-0.009275547,0.009275547,7.364465322998631e-06,5.1328587784480275
201,Cebpb,Actb,0.23279856,0.23279856,1.4396851936730183e-14,13.84173246179174
202,Mbd2,Actb,0.04439865,0.04439865,3.321420716937227e-07,6.47867610980609
204,Bhlhe41,Actb,-0.011675342,0.011675342,0.003875760206643594,2.411643100597799
206,Elf2,Actb,0.03239872,0.03239872,1.023564927501451e-09,8.989884603649978
208,Mnt,Actb,0.0240083,0.0240083,5.661920113963421e-10,9.247036262542379
209,Ets1,Actb,0.040756874,0.040756874,7.947344905666819e-06,5.099777938690989
210,Elf4,Actb,-0.053097803,0.053097803,2.694274880231759e-10,9.56955809796794
211,Gabpa,Actb,0.015160107,0.015160107,1.5525352922852704e-05,4.80895851864218
212,Prdm1,Actb,-0.016374862,0.016374862,7.243865369767598e-11,10.14002962982545
214,Nfya,Actb,0.012780197,0.012780197,1.0700572386014582e-05,4.970592990778434
215,Rxra,Actb,0.10566183,0.10566183,1.2560250741405878e-09,8.901001690652803
216,Sp9,Actb,0.0119385375,0.0119385375,2.864185830789665e-10,9.542998808058194
217,Cebpz,Actb,0.017742986,0.017742986,1.5423862196828206e-05,4.811806863590651
218,Fos,Actb,0.019514706,0.019514706,3.6167868951701383e-06,5.441677079565226
219,Rxrg,Actb,0.04025719,0.04025719,2.247315576076922e-09,8.648335938116855
220,Zfp281,Actb,-0.005336045,0.005336045,0.01121447184918318,1.9502211749019218
221,Pou2f2,Actb,-0.045334157,0.045334157,1.6324103236256737e-06,5.787170667341865
222,Mycn,Actb,-0.023537183,0.023537183,5.5590513148505666e-08,7.254999317029333
223,Foxa3,Actb,-0.006176231,0.006176231,6.964409940249428e-08,7.157115673288713
224,E2f7,Actb,-0.04449552,0.04449552,2.32573956318346e-07,6.633438919274339
226,Smarcc1,Adat3,-2.2001577e-05,2.2001577e-05,0.000731026086833644,3.1360671248673735
227,Rfx5,Adat3,-1.5708736e-05,1.5708736e-05,4.186617386481211e-06,5.378136727318144
228,Zfp143,Adat3,4.1388275e-06,4.1388275e-06,0.028443066132181487,1.5460235889369314
229,Klf4,Adat3,1.017652e-05,1.017652e-05,0.005708058424287301,2.243511590354915
230,Egr1,Adat3,-3.7681228e-05,3.7681228e-05,7.403352498713341e-07,6.130571571892754
231,Ets1,Adat3,1.4626555e-05,1.4626555e-05,0.002028303228082177,2.692867118155953
232,Sp2,Adat3,1.4231423e-05,1.4231423e-05,0.0006136994264237822,3.2120442826165125
233,Nfkb1,Adat3,-9.316774e-05,9.316774e-05,5.809092234901093e-08,7.235891727880705
234,Sp3,Adat3,3.853778e-05,3.853778e-05,4.725240906946209e-09,8.325576044955712
236,Mbd1,Adat3,-1.4915651e-05,1.4915651e-05,0.00027803897604610536,3.555894319566604
237,Max,Adat3,3.1779502e-05,3.1779502e-05,7.014388669896977e-06,5.154010173368275
238,Setdb1,Adat3,7.942145e-06,7.942145e-06,0.010418957970336842,1.9821757138927543
241,Nrf1,Adat3,-1.698884e-05,1.698884e-05,4.52539602210394e-05,4.344343409234753
242,Sp9,Adat3,2.939871e-06,2.939871e-06,1.4996682494163355e-06,5.824004803199516
243,Yy1,Adat3,3.3198517e-05,3.3198517e-05,3.2757248682874956e-07,6.484692582248117
244,Bclaf1,Adat3,1.1421473e-05,1.1421473e-05,0.014657953430508254,1.8339266624290718
245,Sp1,Adat3,7.4919e-06,7.4919e-06,0.018828386731959246,1.7251868899367697
246,Usf2,Adat3,8.600421e-05,8.600421e-05,6.37229556002129e-11,10.195704088942867
249,E2f4,Adat3,-4.5105803e-06,4.5105803e-06,0.008750806036353165,2.0579519422899124
250,Atf3,Adat3,5.2484913e-05,5.2484913e-05,7.024744876654205e-07,6.1533694437607105
251,Usf1,Adat3,-5.430428e-05,5.430428e-05,2.8947308050631147e-07,6.538391817190943
252,Arid2,Adat3,-2.4511306e-05,2.4511306e-05,0.0003649041515555418,3.4378211955901157
253,Zfp219,Adnp,-0.0019260118,0.0019260118,8.275127537724625e-06,5.082225304077536
254,Maz,Adnp,-0.001384847,0.001384847,0.00034182904608420956,3.4661910369396454
255,Nanog,Adnp,-0.00014101458,0.00014101458,0.0002947516713511416,3.5305437236153323
256,Klf4,Adnp,-0.0038904191,0.0038904191,9.78609739583388e-09,8.009390466252075
257,Zfp740,Adnp,0.00091575115,0.00091575115,0.00039038002705619275,3.4085124101681936
258,Pou2f1,Adnp,0.0068238233,0.0068238233,2.9041042771115104e-14,13.536987793563869
259,Max,Adnp,-0.0038916033,0.0038916033,1.8445796105325043e-09,8.73410259624154
261,Foxk2,Adnp,-0.0030700886,0.0030700886,2.7376343354253567e-12,11.562624560844963
262,Arntl,Adnp,-0.003892664,0.003892664,1.7073998260178777e-08,7.767664767168463
263,Mef2c,Adnp,0.00094321824,0.00094321824,0.038469392550655485,1.4148846713480117
265,Pura,Adnp,-0.0020547155,0.0020547155,5.4367998161949e-07,6.264656657493498
266,E2f4,Adnp,-0.002525541,0.002525541,7.600957076028749e-11,10.119131719999677
267,Esrra,Adnp,-0.0053494987,0.0053494987,3.8966523337653005e-11,10.409308341003012
268,Usf1,Adnp,-0.005763309,0.005763309,1.0289988094842346e-10,9.987585127700859
269,Atf1,Adnp,-0.0025205878,0.0025205878,7.179248264815601e-06,5.143921028116241
270,Elf1,Adnp,0.004798923,0.004798923,1.9305963112581924e-10,9.714308527940661
272,Tcf7l2,Adnp,-0.0034753669,0.0034753669,5.471391666731398e-06,5.261902195364766
273,Mlxip,Adnp,-0.0014851352,0.0014851352,2.463110849700266e-05,4.608516042756977
274,Zbtb14,Adnp,-0.00089311576,0.00089311576,0.009380339034407558,2.0277814645941254
276,Nr2c2,Adnp,0.005563597,0.005563597,6.65522441364868e-15,14.176837295566306
277,Zfp410,Adnp,0.0027660015,0.0027660015,4.5184075338103643e-13,12.345014600838613
278,Rest,Adnp,0.0024573258,0.0024573258,4.667413671630523e-05,4.330923706004747
279,Zfp148,Adnp,-0.003957218,0.003957218,1.0468163852129846e-06,5.980129488217968
280,Stat2,Adnp,-0.005744134,0.005744134,6.289240324588519e-10,9.201401809684155
281,Pbx3,Adnp,-0.003226906,0.003226906,2.6320376051127138e-08,7.5797079100519
282,Nr3c1,Adnp,0.0058125774,0.0058125774,4.710515221349911e-10,9.32693158850766
283,Sp1,Adnp,0.007144001,0.007144001,4.689070252388287e-13,12.32891326054415
285,Id3,Adnp,0.0037877122,0.0037877122,1.4621857406876938e-14,13.834997455673628
286,Npas2,Adnp,0.0029659227,0.0029659227,3.6427300268540835e-09,8.438573014372198
287,Ctcf,Adnp,0.0037648475,0.0037648475,1.3847328302641796e-05,4.858634011101121
288,Atf3,Adnp,0.0018480025,0.0018480025,0.0009584886900467105,3.0184130073339452
289,Egr2,Adnp,0.0029253773,0.0029253773,4.2759487077554534e-08,7.368967513021813
290,Stat1,Adnp,-0.0013548054,0.0013548054,0.0414325254158809,1.3826585945618235
291,Arnt,Adnp,0.0006855126,0.0006855126,0.019350475958244445,1.713308348293803
293,Patz1,Adnp,0.0009881468,0.0009881468,1.566648957547302e-06,5.805028305943278
294,Atf7,Adnp,0.004119559,0.004119559,2.4753216413664893e-13,12.606368361176953
295,Egr1,Adnp,-0.0037261636,0.0037261636,6.695825435086646e-07,6.174195877232067
296,Sp2,Adnp,0.0016075567,0.0016075567,9.955926734469802e-07,6.0019183080189045
297,Sp3,Adnp,0.0037071141,0.0037071141,6.789244516534744e-11,10.168178549807052
299,Setdb1,Adnp,0.0048761982,0.0048761982,2.11898459382705e-15,14.673872200835323
301,Mbtps2,Adnp,0.0006285003,0.0006285003,0.03977570878609159,1.4003820726708018
302,Junb,Adnp,-0.0051995614,0.0051995614,2.5853871118487495e-09,8.587474420479996
304,Zbtb7b,Adnp,-0.0037157496,0.0037157496,7.43141270308866e-09,8.128928619505013
305,Nhlh1,Adnp,-0.00021926123,0.00021926123,5.557014043968676e-07,6.255158505642119
306,Yy1,Adnp,0.011637734,0.011637734,2.621912410232166e-15,14.581381820803154
308,Klf13,Adnp,-0.0019758507,0.0019758507,7.573565033095581e-05,4.120699641009605
309,Jund,Adnp,-0.0015763738,0.0015763738,7.693296744018404e-07,6.113887515735366
310,Usf2,Adnp,-0.0036600218,0.0036600218,2.7680573298596468e-05,4.5578249193511695
313,Nr4a2,Adnp,0.0028333126,0.0028333126,0.0005302558915950488,3.2755144974026225
314,Bhlhe41,Adnp,0.002456019,0.002456019,7.320820011294682e-06,5.135440270521578
315,Bhlhe40,Adnp,0.00093734066,0.00093734066,0.004969269481131808,2.3037074510316637
316,Gata1,Adnp,0.0008183525,0.0008183525,0.0001598085958881785,3.7963998642810965
317,Mnt,Adnp,-0.003199318,0.003199318,4.684743525851614e-10,9.329314180305836
318,Ets1,Adnp,0.0022060515,0.0022060515,0.006798055774736619,2.1676152765636423
319,Smad4,Adnp,0.0015801789,0.0015801789,0.0006934459297383259,3.1589873966408146
320,Gabpa,Adnp,0.0016826065,0.0016826065,0.00013309698458667806,3.8758317836853626
321,Clock,Adnp,0.0019173034,0.0019173034,0.0023635462624807314,2.626435892686868
322,Rxra,Adnp,0.008119559,0.008119559,7.730205685504268e-10,9.111808950209609
324,Sp9,Adnp,-0.00024202897,0.00024202897,0.0007326358667179735,3.135111823951014
325,Gmeb2,Adnp,0.0035073136,0.0035073136,9.924552806322277e-11,10.00328905314138
326,Gata2,Adnp,-0.00050433417,0.00050433417,2.4516115486756145e-05,4.610548341507283
327,Fos,Adnp,0.0015577415,0.0015577415,0.0004394746118095212,3.357066208802964
328,Rxrg,Adnp,0.0010044423,0.0010044423,0.00010330558782248784,3.9858761867588
329,Zfp281,Adnp,-0.0020243272,0.0020243272,9.54571466252203e-09,8.020191551568795
330,Foxa3,Adnp,-0.00043778843,0.00043778843,0.0010030734709392155,2.9986672555589555
331,Pou2f2,Adnp,0.002421051,0.002421051,0.0005357891334125834,3.2710060987659006
332,Mycn,Adnp,-0.0009170785,0.0009170785,0.0001999796655122488,3.6990141623599975
333,E2f7,Adnp,-0.006690495,0.006690495,1.083204590549448e-13,12.965289508143726
334,E4f1,Adnp,0.00096429634,0.00096429634,3.2621364199836926e-05,4.486497881061745
335,Zfp219,Aebp2,0.026963975,0.026963975,4.068837826302827e-15,14.39052961969338
336,Zbtb14,Aebp2,0.010701115,0.010701115,2.1713335241810386e-05,4.663273462318824
337,Zfp3,Aebp2,0.0010720473,0.0010720473,0.0010148170718432094,2.993612235434404
338,Mef2a,Aebp2,0.018537229,0.018537229,1.788838677416068e-09,8.747428823584157
340,Maz,Aebp2,0.008649481,0.008649481,0.00012183473013860082,3.9142288943176364
341,Nanog,Aebp2,0.0048052613,0.0048052613,8.102334664945908e-12,11.091389822354902
342,Nr2c2,Aebp2,0.0050597563,0.0050597563,0.0019637480141883276,2.7069142411257388
343,Tfdp1,Aebp2,0.00840466,0.00840466,1.0256626151431498e-06,5.988995473998154
344,Klf4,Aebp2,0.009488324,0.009488324,4.973019333118145e-06,5.303379852400551
345,Egr1,Aebp2,-0.010489081,0.010489081,0.0004873651230931563,3.3121455530957875
346,Mnt,Aebp2,-0.007876221,0.007876221,1.0694397602559614e-06,5.970843673481642
347,Smad4,Aebp2,-0.003301804,0.003301804,0.01457444798026791,1.8364078855338646
349,Pax9,Aebp2,-0.0020521046,0.0020521046,3.5165788060643056e-08,7.453879645659824
350,Mafk,Aebp2,-0.011460206,0.011460206,7.284116117477163e-10,9.137623139651193
351,Vezf1,Aebp2,-0.0065191584,0.0065191584,2.2767652321314265e-05,4.642681749203202
352,Sp2,Aebp2,0.011282583,0.011282583,4.4767746009238664e-13,12.349034771160278
353,Sp3,Aebp2,0.025645759,0.025645759,7.180573297309175e-12,11.14384088028161
